0,0,,,0
0.00001,0,,,0.00001
0.00001001,-5,,,0.00001001
0.000011,-5,,,0.000011
0.00001101,0,,,0.00001101
0.000016,0,,,0.000016
0.00001601,-0.2,,,0.00001601
0.000026,0.5,,,0.000026
0.00002601,0,,,0.00002601
0.000031,0,,,0.000031
0.00003101,2.3,,,0.00003101
0.000032,2.3,,,0.000032
0.00003201,0,,,0.00003201
0.000037,0,,,0.000037
0.00003701,-0.2,,,0.00003701
0.000047,0.5,,,0.000047
0.00004701,0,,,0.00004701
0.000052,0,,,0.000052
